symbol,date,event,prior_regime
GOAU,2025-10-02,SOS,DISTRIBUTION
GOCT,2024-10-21,SOS,DISTRIBUTION
GOEX,2025-10-02,SOS,DISTRIBUTION
GOLD,2024-09-18,SOS,DISTRIBUTION
GOGO,2025-12-09,SOW,DISTRIBUTION
GOLF,2024-02-29,SOW,ACCUMULATION
GOOG,2025-08-13,SOS,ACCUMULATION
GOOGL,2025-08-13,SOS,ACCUMULATION
GOOP,2024-07-05,SOS,DISTRIBUTION
GOOS,2024-05-16,SOS,ACCUMULATION
GOOS,2024-03-26,SOW,DISTRIBUTION
GOOX,2025-09-09,SOS,DISTRIBUTION
GORO,2024-10-24,SOW,ACCUMULATION
GOSS,2025-09-11,SOS,DISTRIBUTION
GOTU,2024-02-26,SOS,DISTRIBUTION
GOTU,2024-08-27,SOW,ACCUMULATION
GPI,2024-09-18,SOS,DISTRIBUTION
GPC,2024-10-22,SOW,DISTRIBUTION
GPCR,2025-12-08,SOS,ACCUMULATION
GPCR,2025-04-09,SOW,ACCUMULATION
GPRE,2025-04-09,SOW,ACCUMULATION
GPRO,2025-09-22,SOS,DISTRIBUTION
GPRK,2025-04-08,SOW,DISTRIBUTION
GRCE,2025-01-10,SOS,DISTRIBUTION
GRCE,2025-05-08,SOW,ACCUMULATION
GRDN,2025-11-10,SOS,DISTRIBUTION
GRBK,2024-05-03,SOS,DISTRIBUTION
GREEL,2024-04-15,SOS,DISTRIBUTION
GRI,2024-06-18,SOS,DISTRIBUTION
GRIN,2025-07-01,SOS,DISTRIBUTION
GRID,2025-04-04,SOW,ACCUMULATION
GRMN,2025-10-01,SOS,DISTRIBUTION
GRNT,2024-04-11,SOS,DISTRIBUTION
GRNT,2025-03-06,SOW,ACCUMULATION
GROV,2025-04-07,SOW,ACCUMULATION
GROZ,2025-12-04,SOS,DISTRIBUTION
GROY,2025-11-28,SOS,DISTRIBUTION
GROW,2024-04-02,SOS,DISTRIBUTION
GRRR,2025-01-02,SOS,DISTRIBUTION
GRPN,2025-06-02,SOS,DISTRIBUTION
GRPN,2024-03-15,SOW,ACCUMULATION
GRWG,2024-03-25,SOS,DISTRIBUTION
GRWG,2025-03-11,SOW,ACCUMULATION
GS,2025-06-26,SOS,DISTRIBUTION
GSC,2025-04-03,SOW,ACCUMULATION
GSAT,2025-11-10,SOS,DISTRIBUTION
GSAT,2024-06-10,SOW,ACCUMULATION
GSEU,2025-03-03,SOS,ACCUMULATION
GSEU,2025-04-07,SOW,MARKUP
GSEW,2025-07-01,SOS,ACCUMULATION
GSHD,2024-03-26,SOW,ACCUMULATION
GSIT,2025-07-18,SOS,DISTRIBUTION
GSM,2025-04-07,SOW,ACCUMULATION
GSUS,2025-10-10,SOS,DISTRIBUTION
GTEC,2024-08-16,SOS,DISTRIBUTION
GTEC,2025-11-03,SOW,ACCUMULATION
GTLB,2025-07-11,SOW,DISTRIBUTION
GTLS,2024-11-22,SOS,DISTRIBUTION
GTN.A,2024-09-10,SOW,ACCUMULATION
GTOS,2025-08-07,SOS,DISTRIBUTION
GTN,2024-11-08,SOW,DISTRIBUTION
GTX,2025-05-02,SOS,ACCUMULATION
GTY,2024-03-22,SOW,ACCUMULATION
GTR,2024-11-06,SOS,DISTRIBUTION
GUMI,2024-11-25,SOS,DISTRIBUTION
GURU,2025-07-28,SOS,DISTRIBUTION
GUSA,2025-07-10,SOS,DISTRIBUTION
GUSA,2024-04-19,SOW,ACCUMULATION
GV,2024-05-29,SOS,ACCUMULATION
GVA,2025-12-11,SOS,DISTRIBUTION
GVH,2024-03-20,SOS,DISTRIBUTION
GVIP,2025-10-10,SOS,DISTRIBUTION
GWRS,2025-11-13,SOW,DISTRIBUTION
GWH,2024-08-26,SOS,MARKDOWN
GWH,2024-04-29,SOW,ACCUMULATION
GWW,2024-04-04,SOS,MARKDOWN
GXAI,2024-12-09,SOS,DISTRIBUTION
GXO,2025-02-13,SOW,DISTRIBUTION
GXUS,2025-06-03,SOS,DISTRIBUTION
H,2024-07-16,SOS,DISTRIBUTION
H,2024-08-06,SOW,MARKUP
HAE,2024-03-20,SOS,DISTRIBUTION
HAFC,2025-10-22,SOS,ACCUMULATION
HAFN,2025-02-27,SOW,ACCUMULATION
HAIN,2025-11-07,SOW,ACCUMULATION
HALO,2025-09-02,SOS,DISTRIBUTION
HAP,2025-07-01,SOS,DISTRIBUTION
HAPS,2025-09-18,SOS,DISTRIBUTION
HASI,2024-11-04,SOS,DISTRIBUTION
HAUZ,2024-08-23,SOS,ACCUMULATION
HAUZ,2024-07-01,SOW,DISTRIBUTION
HBAN,2024-06-10,SOW,ACCUMULATION
HAYW,2024-10-30,SOS,ACCUMULATION
HAYW,2024-07-18,SOW,DISTRIBUTION
HBTC,2025-12-17,SOW,ACCUMULATION
HCAI,2025-11-17,SOW,DISTRIBUTION
HBM,2025-08-13,SOS,DISTRIBUTION
HBT,2025-02-04,SOS,DISTRIBUTION
HBNC,2024-11-06,SOS,ACCUMULATION
HCAT,2024-03-05,SOS,DISTRIBUTION
HCAT,2025-08-07,SOW,ACCUMULATION
HCC,2025-12-03,SOS,DISTRIBUTION
HCI,2025-09-25,SOS,DISTRIBUTION
HCKT,2025-10-10,SOW,ACCUMULATION
HCSG,2025-07-01,SOS,MARKDOWN
HCSG,2024-04-24,SOW,ACCUMULATION
HCWC,2025-04-04,SOW,ACCUMULATION
HCTI,2025-05-01,SOW,ACCUMULATION
HDSN,2025-01-27,SOW,ACCUMULATION
HDUS,2025-09-04,SOS,DISTRIBUTION
HE,2024-07-16,SOS,DISTRIBUTION
HECO,2025-10-09,SOS,DISTRIBUTION
HEGD,2024-06-17,SOS,DISTRIBUTION
HEWJ,2025-11-07,SOS,DISTRIBUTION
HFBL,2025-12-10,SOS,DISTRIBUTION
HF,2024-10-14,SOS,DISTRIBUTION
HFFG,2024-12-11,SOS,DISTRIBUTION
HFGO,2024-07-11,SOS,DISTRIBUTION
HFND,2024-09-30,SOS,DISTRIBUTION
HGBL,2024-08-29,SOW,ACCUMULATION
HGER,2025-11-20,SOS,DISTRIBUTION
HGTY,2024-08-23,SOS,DISTRIBUTION
HGV,2025-07-23,SOS,DISTRIBUTION
HGV,2024-05-10,SOW,ACCUMULATION
HIHO,2025-12-17,SOW,ACCUMULATION
HITI,2024-11-29,SOS,DISTRIBUTION
HKD,2024-12-30,SOW,ACCUMULATION
HLI,2025-07-14,SOS,ACCUMULATION
HLIO,2025-02-21,SOW,ACCUMULATION
HLLY,2024-10-30,SOW,DISTRIBUTION
HKIT,2024-04-23,SOW,DISTRIBUTION
HLN,2024-09-18,SOS,ACCUMULATION
HLNE,2024-09-09,SOS,DISTRIBUTION
HLT,2025-08-22,SOS,DISTRIBUTION
HMN,2025-08-07,SOS,DISTRIBUTION
HMY,2025-10-17,SOS,DISTRIBUTION
HNNA,2024-08-13,SOS,ACCUMULATION
HODL,2024-03-12,SOS,ACCUMULATION
HODL,2025-06-05,SOW,ACCUMULATION
HNVR,2024-06-21,SOS,MARKDOWN
HNVR,2024-02-28,SOW,DISTRIBUTION
HOG,2025-04-03,SOW,DISTRIBUTION
HOLO,2025-04-21,SOS,DISTRIBUTION
HOOG,2025-06-06,SOS,DISTRIBUTION
HOOX,2025-06-06,SOS,DISTRIBUTION
HOOD,2025-07-31,SOS,DISTRIBUTION
HOTH,2025-01-07,SOS,ACCUMULATION
HOTH,2024-07-19,SOW,ACCUMULATION
HOUS,2024-09-13,SOS,DISTRIBUTION
HPAI,2024-10-31,SOS,DISTRIBUTION
HPK,2024-07-25,SOS,DISTRIBUTION
HPQ,2024-03-06,SOS,DISTRIBUTION
HPE,2025-10-07,SOS,DISTRIBUTION
HQGO,2025-02-13,SOS,DISTRIBUTION
HQY,2025-02-19,SOS,DISTRIBUTION
HROW,2024-09-13,SOS,DISTRIBUTION
HRMY,2024-10-01,SOS,DISTRIBUTION
HRMY,2024-03-12,SOW,ACCUMULATION
HRTG,2025-09-19,SOS,ACCUMULATION
HRTX,2024-03-13,SOS,DISTRIBUTION
HSAI,2025-08-15,SOS,DISTRIBUTION
HSBC,2025-07-17,SOS,DISTRIBUTION
HSIC,2024-02-27,SOS,DISTRIBUTION
HSIC,2025-04-08,SOW,MARKUP
HSY,2025-05-29,SOW,DISTRIBUTION
HTGC,2024-07-02,SOS,DISTRIBUTION
HTH,2024-07-16,SOS,DISTRIBUTION
HTHT,2025-12-10,SOS,DISTRIBUTION
HTHT,2024-08-01,SOW,ACCUMULATION
HTLM,2024-12-20,SOS,DISTRIBUTION
HTLD,2024-02-27,SOS,DISTRIBUTION
HTZ,2024-03-04,SOS,DISTRIBUTION
HUBC,2024-04-05,SOS,DISTRIBUTION
HTUS,2024-08-21,SOS,DISTRIBUTION
HTUS,2025-04-04,SOW,ACCUMULATION
HUBS,2025-02-13,SOS,DISTRIBUTION
HURA,2025-03-20,SOS,DISTRIBUTION
HURC,2024-06-28,SOW,ACCUMULATION
HUYA,2024-03-07,SOS,DISTRIBUTION
HVT,2025-04-03,SOW,ACCUMULATION
HWC,2025-08-22,SOS,DISTRIBUTION
HWM,2025-09-18,SOS,DISTRIBUTION
HY,2024-08-01,SOS,DISTRIBUTION
HY,2025-11-11,SOW,MARKUP
HYDW,2025-09-23,SOS,ACCUMULATION
HYFM,2025-02-13,SOS,ACCUMULATION
HYG,2025-09-17,SOS,DISTRIBUTION
HYGV,2025-04-03,SOW,ACCUMULATION
HYLN,2024-09-27,SOS,DISTRIBUTION
HYLN,2025-04-07,SOW,MARKUP
HYRM,2024-03-20,SOS,MARKDOWN
HYUP,2025-09-11,SOS,DISTRIBUTION
HZO,2024-06-03,SOS,DISTRIBUTION
IAG,2025-11-12,SOS,DISTRIBUTION
IAUI,2025-09-22,SOS,DISTRIBUTION
IAT,2025-12-10,SOS,ACCUMULATION
IBB,2025-11-21,SOS,DISTRIBUTION
IBCP,2024-11-25,SOS,DISTRIBUTION
IBBQ,2025-12-19,SOS,DISTRIBUTION
IBGK,2024-11-01,SOW,ACCUMULATION
IBID,2024-06-21,SOS,DISTRIBUTION
IBIE,2025-08-22,SOS,DISTRIBUTION
IBIJ,2024-09-24,SOS,DISTRIBUTION
IBKR,2025-02-03,SOS,DISTRIBUTION
IBMP,2024-04-10,SOW,ACCUMULATION
IBN,2025-07-21,SOS,DISTRIBUTION
IBOT,2025-07-07,SOS,DISTRIBUTION
IBP,2024-07-31,SOS,MARKDOWN
IBP,2024-06-20,SOW,ACCUMULATION
IBRX,2025-05-05,SOW,ACCUMULATION
IBRN,2025-10-16,SOS,ACCUMULATION
IBTK,2024-07-31,SOS,MARKDOWN
ICL,2025-07-11,SOS,DISTRIBUTION
ICLR,2025-04-01,SOW,ACCUMULATION
ICOP,2025-10-08,SOS,DISTRIBUTION
ICSH,2024-10-30,SOS,DISTRIBUTION
IDCC,2025-09-11,SOS,DISTRIBUTION
IDGT,2024-03-01,SOS,DISTRIBUTION
IDEV,2024-05-23,SOS,DISTRIBUTION
IDMO,2024-05-01,SOW,ACCUMULATION
IDLV,2024-08-23,SOS,DISTRIBUTION
IDNA,2024-07-16,SOS,DISTRIBUTION
IDNA,2024-12-18,SOW,ACCUMULATION
IDOG,2024-12-18,SOW,ACCUMULATION
IDRV,2025-08-22,SOS,DISTRIBUTION
IDVZ,2025-04-07,SOW,ACCUMULATION
IDXX,2025-11-24,SOS,DISTRIBUTION
IEDI,2025-09-04,SOS,DISTRIBUTION
IEF,2024-07-31,SOS,MARKDOWN
IE,2025-10-14,SOS,DISTRIBUTION
IEO,2024-12-18,SOW,DISTRIBUTION
IETC,2024-07-11,SOS,MARKDOWN
IETC,2024-04-19,SOW,DISTRIBUTION
IEV,2024-12-18,SOW,ACCUMULATION
IEUS,2025-07-23,SOS,DISTRIBUTION
IEUR,2025-06-17,SOS,DISTRIBUTION
IFBD,2024-02-26,SOS,ACCUMULATION
IFBD,2024-02-27,SOW,DISTRIBUTION
IFF,2025-11-05,SOW,ACCUMULATION
IFRX,2024-03-04,SOS,ACCUMULATION
IFRX,2025-03-31,SOW,MARKUP
IFS,2025-11-07,SOS,DISTRIBUTION
IFS,2024-02-29,SOW,ACCUMULATION
IFV,2025-04-07,SOW,ACCUMULATION
IGC,2024-04-02,SOS,DISTRIBUTION
IGC,2025-04-08,SOW,ACCUMULATION
IGPT,2025-11-06,SOS,DISTRIBUTION
IGRO,2024-04-15,SOW,ACCUMULATION
IHAK,2024-03-05,SOS,DISTRIBUTION
IHDG,2024-05-23,SOS,MARKDOWN
IHG,2025-12-17,SOS,ACCUMULATION
IHRT,2025-12-11,SOS,DISTRIBUTION
IHS,2025-07-01,SOS,DISTRIBUTION
IHY,2025-06-24,SOS,ACCUMULATION
III,2025-09-22,SOS,ACCUMULATION
III,2024-05-10,SOW,ACCUMULATION
IIIN,2024-04-25,SOW,ACCUMULATION
IINN,2024-04-10,SOS,DISTRIBUTION
IINN,2025-04-14,SOW,MARKUP
IIPR,2025-04-08,SOW,DISTRIBUTION
IJJ,2025-12-10,SOS,ACCUMULATION
IJT,2025-04-03,SOW,ACCUMULATION
ILCB,2024-04-15,SOW,ACCUMULATION
ILAG,2025-05-28,SOW,ACCUMULATION
ILCV,2025-09-05,SOS,DISTRIBUTION
ILIT,2024-09-06,SOW,ACCUMULATION
ILTB,2024-04-03,SOW,ACCUMULATION
IMAX,2025-12-01,SOS,DISTRIBUTION
IMG,2025-06-04,SOW,ACCUMULATION
IMMP,2024-03-04,SOS,DISTRIBUTION
IMMP,2025-04-04,SOW,ACCUMULATION
IMMR,2024-03-13,SOS,DISTRIBUTION
IMNN,2025-07-25,SOS,DISTRIBUTION
IMOM,2025-08-19,SOS,DISTRIBUTION
IMOS,2024-11-06,SOW,ACCUMULATION
IMRX,2025-09-09,SOS,DISTRIBUTION
IMTE,2024-04-26,SOS,DISTRIBUTION
IMTE,2025-03-21,SOW,MARKUP
IMTM,2025-02-21,SOS,DISTRIBUTION
IMTX,2025-03-17,SOW,ACCUMULATION
IMUX,2024-03-08,SOS,DISTRIBUTION
IMVT,2025-04-08,SOW,ACCUMULATION
IMXI,2025-03-10,SOW,ACCUMULATION
INBK,2025-10-29,SOW,ACCUMULATION
INBS,2024-05-07,SOS,DISTRIBUTION
INBKZ,2024-08-14,SOS,MARKDOWN
INCR,2024-02-26,SOS,ACCUMULATION
INCR,2024-11-15,SOW,DISTRIBUTION
INDA,2024-04-01,SOS,MARKDOWN
INDA,2024-03-13,SOW,ACCUMULATION
INDB,2025-12-10,SOS,DISTRIBUTION
INDE,2024-09-03,SOS,DISTRIBUTION
INDI,2024-02-26,SOS,DISTRIBUTION
INDO,2024-04-15,SOS,ACCUMULATION
INDY,2025-02-21,SOW,ACCUMULATION
INDV,2025-02-25,SOW,DISTRIBUTION
INFU,2024-04-22,SOW,ACCUMULATION
INGM,2025-01-16,SOS,DISTRIBUTION
INGN,2025-08-07,SOW,DISTRIBUTION
INKT,2024-12-17,SOW,ACCUMULATION
INM,2024-11-14,SOS,ACCUMULATION
INHD,2025-04-21,SOS,ACCUMULATION
INMB,2024-10-25,SOW,ACCUMULATION
INN,2025-04-03,SOW,MARKUP
INOD,2025-09-22,SOS,DISTRIBUTION
INRO,2024-07-15,SOS,DISTRIBUTION
INNV,2025-03-13,SOW,ACCUMULATION
INSE,2025-04-04,SOW,DISTRIBUTION
INTC,2025-04-04,SOW,ACCUMULATION
INSG,2024-05-30,SOS,ACCUMULATION
INTG,2025-06-05,SOW,ACCUMULATION
INTJ,2025-04-22,SOW,ACCUMULATION
INTL,2025-04-08,SOW,ACCUMULATION
INTR,2025-10-24,SOS,DISTRIBUTION
INTW,2025-09-18,SOS,DISTRIBUTION
INUV,2025-07-01,SOS,DISTRIBUTION
INVH,2025-12-09,SOW,ACCUMULATION
IONL,2025-10-06,SOS,DISTRIBUTION
INVZ,2024-02-28,SOS,DISTRIBUTION
IOBT,2024-11-21,SOW,ACCUMULATION
IONX,2025-10-06,SOS,DISTRIBUTION
IONQ,2025-10-06,SOS,DISTRIBUTION
IONS,2025-10-29,SOS,DISTRIBUTION
IOR,2025-07-11,SOS,DISTRIBUTION
IOT,2024-10-10,SOS,DISTRIBUTION
IPAV,2025-03-06,SOS,DISTRIBUTION
IPAV,2025-01-10,SOW,ACCUMULATION
IP,2024-11-20,SOS,DISTRIBUTION
IPAC,2025-08-22,SOS,DISTRIBUTION
IPI,2024-03-08,SOW,ACCUMULATION
IPOS,2025-09-17,SOS,DISTRIBUTION
IPW,2024-03-07,SOS,DISTRIBUTION
IPX,2025-09-15,SOS,DISTRIBUTION
IQ,2025-04-07,SOW,DISTRIBUTION
IQHI,2024-05-29,SOW,ACCUMULATION
IQLT,2024-03-08,SOS,DISTRIBUTION
IQLT,2025-04-07,SOW,ACCUMULATION
IQM,2025-07-30,SOS,ACCUMULATION
IRDM,2024-10-17,SOS,DISTRIBUTION
IRDM,2025-09-09,SOW,ACCUMULATION
IREN,2025-10-14,SOS,DISTRIBUTION
IRMD,2025-12-22,SOS,DISTRIBUTION
IRM,2024-08-01,SOS,ACCUMULATION
IROQ,2025-08-26,SOS,DISTRIBUTION
IRT,2024-07-25,SOS,DISTRIBUTION
IRT,2025-10-29,SOW,MARKUP
IRTC,2025-09-22,SOS,DISTRIBUTION
ISBA,2025-12-10,SOS,DISTRIBUTION
IRVH,2024-09-11,SOS,DISTRIBUTION
ISCG,2024-11-05,SOS,DISTRIBUTION
ISHG,2025-07-16,SOS,DISTRIBUTION
ISHP,2025-08-06,SOS,DISTRIBUTION
ISPR,2025-11-06,SOW,DISTRIBUTION
ISPC,2024-09-16,SOS,MARKDOWN
ISRA,2025-06-23,SOS,DISTRIBUTION
ISRG,2024-12-09,SOS,DISTRIBUTION
ISTR,2025-12-04,SOS,DISTRIBUTION
ITA,2024-08-01,SOS,DISTRIBUTION
ISWN,2024-08-27,SOS,DISTRIBUTION
IT,2024-11-05,SOS,DISTRIBUTION
ITB,2025-04-03,SOW,DISTRIBUTION
ITDF,2024-04-15,SOW,ACCUMULATION
ITIC,2024-11-12,SOS,DISTRIBUTION
ITP,2024-12-31,SOS,DISTRIBUTION
ITRM,2024-12-02,SOS,DISTRIBUTION
ITRM,2025-09-12,SOW,ACCUMULATION
ITRN,2025-02-18,SOS,ACCUMULATION
IVES,2024-06-17,SOW,ACCUMULATION
IVAL,2024-04-30,SOW,DISTRIBUTION
IVDA,2024-11-21,SOS,ACCUMULATION
IVLU,2025-08-22,SOS,DISTRIBUTION
IVLU,2024-08-06,SOW,ACCUMULATION
IVOO,2024-11-05,SOS,DISTRIBUTION
IVOO,2025-04-03,SOW,MARKUP
IVR,2024-02-26,SOS,DISTRIBUTION
IVRS,2025-08-25,SOS,DISTRIBUTION
IVT,2024-10-01,SOS,DISTRIBUTION
IVVM,2024-05-31,SOS,DISTRIBUTION
IVW,2024-04-19,SOW,ACCUMULATION
IWC,2025-08-22,SOS,DISTRIBUTION
IWF,2025-07-31,SOS,ACCUMULATION
IWMW,2025-04-07,SOW,DISTRIBUTION
IWO,2024-11-06,SOS,DISTRIBUTION
IWX,2024-09-11,SOS,DISTRIBUTION
IXG,2024-05-23,SOS,DISTRIBUTION
IWY,2024-06-17,SOS,MARKDOWN
IWY,2024-04-19,SOW,DISTRIBUTION
IXJ,2024-07-17,SOS,DISTRIBUTION
IXHL,2025-03-07,SOW,ACCUMULATION
IYG,2025-02-20,SOS,DISTRIBUTION
IYG,2024-08-06,SOW,ACCUMULATION
IYK,2024-09-03,SOS,DISTRIBUTION
IYLD,2025-11-07,SOS,DISTRIBUTION
IYY,2024-04-15,SOW,ACCUMULATION
JAAA,2024-10-23,SOS,DISTRIBUTION
JAKK,2024-10-31,SOS,DISTRIBUTION
JAMF,2025-08-08,SOW,ACCUMULATION
JANH,2025-03-10,SOW,ACCUMULATION
JANP,2025-12-08,SOS,DISTRIBUTION
JBDI,2025-03-31,SOS,DISTRIBUTION
JAZZ,2024-07-11,SOW,ACCUMULATION
JANX,2024-02-27,SOS,MARKDOWN
JBBB,2025-01-27,SOS,DISTRIBUTION
JBL,2025-09-22,SOS,DISTRIBUTION
JBLU,2025-04-08,SOW,ACCUMULATION
JBI,2024-09-10,SOW,DISTRIBUTION
JCHI,2024-10-01,SOS,DISTRIBUTION
JCI,2024-11-06,SOS,MARKDOWN
JFB,2025-10-29,SOS,DISTRIBUTION
JFB,2025-05-20,SOW,ACCUMULATION
JETS,2025-08-22,SOS,ACCUMULATION
JFIN,2024-10-01,SOS,ACCUMULATION
JFBR,2025-06-16,SOS,ACCUMULATION
JFU,2025-12-10,SOS,DISTRIBUTION
JGRW,2024-12-18,SOW,ACCUMULATION
JHEM,2025-12-12,SOS,DISTRIBUTION
JHHY,2025-04-04,SOW,ACCUMULATION
JIII,2025-09-08,SOS,DISTRIBUTION
JIVE,2024-04-03,SOS,DISTRIBUTION
JJSF,2025-11-10,SOW,ACCUMULATION
JKS,2024-10-07,SOS,ACCUMULATION
JKS,2024-04-17,SOW,ACCUMULATION
JL,2024-08-26,SOW,DISTRIBUTION
JLL,2025-11-25,SOS,DISTRIBUTION
JLQD,2024-12-18,SOW,MARKUP
JMEE,2024-11-05,SOS,DISTRIBUTION
JMIA,2024-07-22,SOS,DISTRIBUTION
JMIA,2025-02-20,SOW,ACCUMULATION
JMST,2025-03-25,SOS,DISTRIBUTION
JNJ,2025-08-04,SOS,DISTRIBUTION
JNUG,2024-10-18,SOS,DISTRIBUTION
JOB,2025-03-31,SOW,ACCUMULATION
JOET,2024-12-09,SOS,DISTRIBUTION
JOJO,2025-04-04,SOS,DISTRIBUTION
JOUT,2025-03-06,SOW,ACCUMULATION
JPLD,2024-07-19,SOS,DISTRIBUTION
JPM,2024-11-06,SOS,MARKDOWN
JPMB,2024-09-18,SOS,DISTRIBUTION
JQUA,2025-07-30,SOS,ACCUMULATION
JRSH,2024-02-29,SOW,ACCUMULATION
JRVR,2024-10-07,SOW,ACCUMULATION
JSCP,2024-09-06,SOS,DISTRIBUTION
JSM,2024-02-29,SOS,DISTRIBUTION
JSM,2025-04-07,SOW,ACCUMULATION
JSPR,2025-10-30,SOW,ACCUMULATION
JUCY,2025-03-28,SOW,ACCUMULATION
JUNM,2025-09-03,SOS,DISTRIBUTION
JUNP,2025-09-04,SOS,DISTRIBUTION
JUNZ,2025-09-11,SOS,DISTRIBUTION
JXG,2025-12-08,SOS,DISTRIBUTION
JVAL,2024-11-14,SOS,DISTRIBUTION
JXN,2024-11-01,SOS,ACCUMULATION
JYNT,2024-03-11,SOS,MARKDOWN
JYNT,2024-03-04,SOW,ACCUMULATION
KALU,2024-07-16,SOS,DISTRIBUTION
KALU,2025-04-04,SOW,MARKUP
KALA,2025-09-12,SOS,DISTRIBUTION
KALV,2025-12-04,SOS,ACCUMULATION
KALV,2024-10-31,SOW,ACCUMULATION
KARO,2025-06-03,SOS,DISTRIBUTION
KAR,2025-09-10,SOS,DISTRIBUTION
KAR,2024-10-07,SOW,ACCUMULATION
KBAB,2025-09-11,SOS,DISTRIBUTION
KBH,2024-07-11,SOS,DISTRIBUTION
KBH,2025-04-07,SOW,ACCUMULATION
KBR,2025-10-10,SOW,ACCUMULATION
KBWD,2024-07-11,SOS,DISTRIBUTION
KBWD,2025-04-04,SOW,DISTRIBUTION
KBWB,2025-09-30,SOS,DISTRIBUTION
KCAI,2025-11-13,SOS,DISTRIBUTION
KC,2025-02-06,SOS,DISTRIBUTION
KE,2025-08-22,SOS,DISTRIBUTION
KE,2025-03-03,SOW,ACCUMULATION
KEMQ,2024-10-01,SOS,DISTRIBUTION
KEP,2025-10-17,SOS,DISTRIBUTION
KEP,2024-06-21,SOW,ACCUMULATION
KEYS,2025-11-25,SOS,DISTRIBUTION
KEYS,2024-05-21,SOW,ACCUMULATION
KFFB,2025-10-07,SOS,ACCUMULATION
KFRC,2024-03-04,SOS,DISTRIBUTION
KFS,2025-05-15,SOS,DISTRIBUTION
KFY,2024-08-01,SOS,DISTRIBUTION
KGC,2025-10-02,SOS,DISTRIBUTION
KGS,2024-10-04,SOS,DISTRIBUTION
KGRN,2024-10-07,SOS,DISTRIBUTION
KHC,2025-05-21,SOW,DISTRIBUTION
KJAN,2025-08-12,SOS,DISTRIBUTION
KKR,2024-10-24,SOS,DISTRIBUTION
KJUN,2024-12-10,SOS,MARKDOWN
KLC,2025-10-10,SOW,ACCUMULATION
KLIP,2024-11-06,SOW,ACCUMULATION
KLMT,2025-10-02,SOS,DISTRIBUTION
KLTR,2024-11-07,SOS,ACCUMULATION
KLTR,2024-06-06,SOW,ACCUMULATION
KLXE,2025-04-04,SOW,DISTRIBUTION
KLXY,2024-08-06,SOW,DISTRIBUTION
KMI,2024-11-25,SOS,DISTRIBUTION
KMLM,2024-04-10,SOS,DISTRIBUTION
KN,2025-04-07,SOW,ACCUMULATION
KMX,2025-11-06,SOW,ACCUMULATION
KNOP,2025-09-10,SOS,DISTRIBUTION
KNSL,2024-12-04,SOS,MARKDOWN
KNSL,2024-04-26,SOW,DISTRIBUTION
KNTK,2024-11-25,SOS,DISTRIBUTION
KOCT,2024-11-06,SOS,DISTRIBUTION
KOD,2025-10-31,SOS,DISTRIBUTION
KODK,2024-03-04,SOW,ACCUMULATION
KOMP,2025-07-16,SOS,ACCUMULATION
KONG,2025-04-07,SOW,ACCUMULATION
KOP,2025-04-07,SOW,DISTRIBUTION
KORP,2024-09-06,SOS,DISTRIBUTION
KRBN,2025-11-24,SOS,DISTRIBUTION
KREF,2024-09-05,SOS,DISTRIBUTION
KREF,2025-10-09,SOW,ACCUMULATION
KRG,2024-10-15,SOS,DISTRIBUTION
KRMN,2025-07-16,SOS,DISTRIBUTION
KRKR,2025-01-29,SOS,MARKDOWN
KRNT,2025-11-05,SOW,DISTRIBUTION
KRMD,2025-12-23,SOS,DISTRIBUTION
KRO,2024-05-28,SOS,DISTRIBUTION
KRO,2025-11-07,SOW,DISTRIBUTION
KRT,2024-12-10,SOS,DISTRIBUTION
KRYS,2025-12-05,SOS,DISTRIBUTION
KRYS,2025-06-24,SOW,DISTRIBUTION
KSEP,2024-11-19,SOS,DISTRIBUTION
KSCP,2024-09-16,SOS,MARKDOWN
KSS,2025-04-03,SOW,ACCUMULATION
KT,2024-11-27,SOS,ACCUMULATION
KTB,2024-10-11,SOS,DISTRIBUTION
KTB,2024-02-28,SOW,ACCUMULATION
KTEC,2025-03-05,SOS,DISTRIBUTION
KTOS,2025-07-11,SOS,DISTRIBUTION
KTCC,2024-06-17,SOW,ACCUMULATION
KURE,2025-08-22,SOS,DISTRIBUTION
KURA,2025-02-03,SOW,DISTRIBUTION
KVHI,2025-09-08,SOS,ACCUMULATION
KVHI,2024-03-13,SOW,ACCUMULATION
KVUE,2024-11-08,SOS,ACCUMULATION
KWEB,2024-10-02,SOS,ACCUMULATION
KYIV,2025-11-20,SOW,ACCUMULATION
KXIN,2024-10-25,SOS,MARKDOWN
KXIN,2024-04-15,SOW,ACCUMULATION
KYMR,2025-09-18,SOS,DISTRIBUTION
L,2024-05-06,SOS,MARKDOWN
L,2024-04-04,SOW,DISTRIBUTION
LABD,2024-04-04,SOS,DISTRIBUTION
LAC,2025-10-14,SOS,DISTRIBUTION
LAD,2024-12-19,SOS,DISTRIBUTION
LAKE,2024-03-28,SOS,DISTRIBUTION
LAMR,2024-09-25,SOS,DISTRIBUTION
LASR,2025-09-17,SOS,DISTRIBUTION
LASE,2024-08-12,SOS,DISTRIBUTION
LAW,2024-03-15,SOS,DISTRIBUTION
LBGJ,2025-03-05,SOW,ACCUMULATION
LB,2025-11-11,SOS,ACCUMULATION
LAZR,2024-11-21,SOS,DISTRIBUTION
LBO,2024-11-22,SOS,DISTRIBUTION
LBRDK,2024-10-22,SOS,DISTRIBUTION
