date,symbol,transition,prior_regime,new_regime,event,detector,fwd_5,fwd_10,fwd_20,fwd_40
2025-08-26,UP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.22333333333333327,-0.29666666666666675,-0.33000000000000007,-0.5166666666666666
2024-08-20,UPC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.015822784810126667,-0.044303797468354444,-0.8873417721518988,-0.8455379746835443
2024-04-10,UPV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.045728585304818825,-0.006483265010454153,0.0499530794685632,0.12671177623022345
2024-05-06,UPW,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.07075033619267734,0.0971150491471926,0.08294336074743702,-0.015034896881802595
2025-02-13,UPWK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.05587435819993958,-0.03775294472968893,-0.2389006342494715,-0.22077922077922074
2025-11-11,URAN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.07116797539948394,-0.07440557904563183,-0.020591949920377828,
2025-04-04,URBN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0030036472859902297,0.027891010512765435,0.15211328041192895,0.5554602016734607
2024-04-25,URI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.038137555722804195,-0.0024749609216695445,-0.03495339547270304,-0.06592659063277939
2025-08-19,URI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.030645231750469737,0.03234895810580585,0.016786073129177348,0.11397492464287273
2025-09-15,URNJ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.06500920810313082,0.07329650092081041,0.18931860036832426,0.007366482504604255
2024-08-01,URNM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.059410536087259325,-0.0348108609886284,-0.04014852634021826,0.08540264562543509
2024-07-16,USAI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.013510767082858477,0.0008630160791971431,-0.0210246033218755,0.0025183575007290404
2025-07-17,USB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.01880115018801143,-0.005529750055297544,0.03583278035832782,0.08670648086706478
2024-07-23,USCA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.018953912581680554,-0.05405343000300167,0.011850885497240782,0.01912420051259578
2024-12-18,USCB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.018696883852691304,0.007932011331444722,0.06402266288951863,0.0872521246458926
2025-07-30,USCL,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.005180997718932878,0.005460015207114255,0.0101160368937816,0.021779232371317958
2025-12-01,USDU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0035172158459830793,-0.008885597926693856,,
2024-07-26,USE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.018478934015222714,-0.00015732065445395182,-0.0012435823161595083,-0.041932197295083684
2025-11-12,USEA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.06024096385542166,0.012048192771084265,0.12650602409638556,
2024-07-30,USFI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.023643410852713265,0.02774377804977557,0.03182374541003652,0.038555691554467364
2025-04-04,USFR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0005959475566148509,0.0017878426698449967,-0.00019864918553846866,0.0
2024-09-30,USGO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.5853658536585367,0.224390243902439,0.22560975609756118,0.46097560975609775
2024-08-05,USHY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.009366391184573164,0.021763085399449267,0.0181818181818183,0.03112947658402221
2024-10-29,USIN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.002047777458788369,-0.011784758512831672,-0.0036257706770312925,-0.02328644190636031
2025-07-11,USIO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03260869565217395,-0.021739130434782594,-0.15217391304347827,-0.2065217391304348
2024-12-20,USMF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.012899384798571112,-0.01627307005358203,0.011311768207977746,0.005755110140901021
2025-10-27,USNZ,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.004882736529001286,-0.009241505548564288,-0.02575220226518693,-0.0018327422491706269
2024-06-06,USPH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.030904625460499324,-0.05720425706099064,-0.057920589439214076,-0.06876790830945556
2025-06-05,USPH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.030870712401055433,-0.020052770448548807,0.04696569920844329,-0.07176781002638521
2025-10-14,USVM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0007051341750596851,0.0009601355276753765,-0.00039469774578804184,0.03177760334207003
2024-02-28,USVN,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.007646381062113905,0.0036535037184455277,0.005771446527705004,-0.025872001675919076
2025-03-03,USVN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0022084961657763413,-0.007734930597540601,0.001614300584015238,0.008678164143413047
2024-05-02,UTEN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.009378663540445364,0.016536928487690616,0.010082063305978828,0.006565064478311955
2024-08-02,UTEN,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.01037298609578452,-0.005744868682410087,-0.006841756786581388,0.003089825645552935
2024-11-06,UTMD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.003126395712371721,-0.04451391990471931,-0.051064463302069374,-0.09349411939854102
2025-06-03,UTSI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.12643678160919547,-0.11877394636015326,0.019157088122605526,-0.05747126436781602
2025-02-19,UTWO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.004469389876312402,0.003222118282922848,0.005093025673007068,0.008003326057582472
2024-04-08,UTWY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.022514489522960313,-0.022411948283548866,-0.00980829246544801,0.010477039679001265
2024-08-05,UVIX,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.6736183524504693,-0.7872784150156413,-0.7064650677789364,-0.7153284671532847
2025-11-06,UVV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03553206997084557,-0.0431851311953354,-0.047922740524781404,
2025-01-06,UWMC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.019298245614034926,0.08070175438596494,0.056140350877192935,0.09298245614035094
2025-06-06,UWMC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.004761904761904856,0.0023809523809523725,-0.011904761904761862,0.03571428571428559
2024-11-05,UXI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.08524336852948755,0.03549575070821542,0.08964460468709756,-0.054246716456348154
2024-10-25,UXIN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05263157894736836,0.1267942583732058,0.5095693779904307,-0.019138755980861233
2025-04-08,UYLD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0002936857562407802,0.0008810572687223406,-0.0002936857562407802,-0.0004894762604015224
2025-07-16,UYM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.06899675367261282,-0.017494097586568724,0.03178285676810089,0.0619425498426025
2024-09-03,VAL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.049268802228412234,-0.010271587743732491,-0.03064066852367686,-0.15546657381615603
2024-12-19,VALQ,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.01209283254059379,0.005107429883549175,0.032681646711497425,0.051664753157290466
2024-06-20,VALU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.03717113202992994,0.13082307506637703,0.06203234371228583,0.013758146270818283
2024-03-13,VANI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0362694300518136,-0.041450777202072464,0.06217616580310881,-0.10880829015544036
2024-07-25,VC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.007691627619131891,-0.11121916718238878,-0.14189726814605252,-0.1574573424100434
2025-04-04,VDC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.028898168359115406,0.03378570750688059,0.047356932713295885,0.06467685299421078
2025-10-01,VECO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.10096735187424422,-0.12122128174123337,-0.11336154776299878,-0.11638452237001207
2025-05-09,VEEE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.24709302325581395,-0.32558139534883723,-0.2776162790697675,-0.3633720930232558
2025-04-09,VEEV,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.01667895318835244,0.049161444894950224,0.10362145226686326,0.3147806855879103
2025-02-28,VEGA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.013548063043291259,-0.027901588752483053,-0.03354661502052125,-0.030390377888692366
2025-05-01,VENU,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.010264817150063,-0.020176544766708715,0.18158890290037832,0.4867591424968474
2024-12-05,VEON,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.05790074158585279,0.04677695379349678,0.3029092983456929,0.22789503707929248
2025-05-29,VERA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.5368790767686904,0.12995484194681395,0.1364776718514802,0.0471650777722028
2025-04-07,VERS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0607873431501047,0.04552277603262822,0.13167946849821943,0.23635915422484843
2025-04-01,VERU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.19912472647702417,-0.17864957799312298,-0.1533291653641764,-0.20412628946545797
2024-12-11,VERX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.033515482695810506,-0.01894353369763202,-0.04499089253187616,-0.04626593806921675
2024-12-16,VET,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01982378854625544,0.03524229074889873,0.12224669603524219,-0.0066079295154185536
2025-01-27,VETZ,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0020283975659228792,0.0032961460446248037,0.01774847870182561,0.007606490872211102
2024-05-30,VFH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.003509475584076993,-0.00932517798054755,0.0015040609646044256,0.06186704101072893
2024-12-05,VFLO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.035910087719298156,-0.0830592105263156,-0.0518092105263156,-0.019736842105263164
2024-04-10,VFS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.31139240506329113,-0.3670886075949368,-0.26582278481012667,0.14936708860759484
2025-04-04,VGAS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.3087248322147651,0.08389261744966436,0.12751677852348986,0.1610738255033557
2025-10-09,VGK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.008489388264669273,0.013358302122347121,-0.006367041198501733,0.02397003745318349
2024-06-18,VHC,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.4273858921161824,0.13278008298755184,0.17012448132780067,0.4751037344398341
2025-07-01,VHI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.10063620589936395,0.03181029496818977,-0.07807981492192018,-0.017929438982070445
2025-11-11,VHT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.009314562002275428,0.052438850967007955,0.012336461888509787,
2024-12-20,VIGI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0011259852370824053,0.0065056924809208105,0.030026272988865177,0.05905167021143498
2025-07-10,VINP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.01565762004175375,0.03131524008350728,-0.008350730688935326,0.05949895615866385
2024-08-05,VIOV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.005874060150375948,0.06062030075187974,0.059328007518796966,0.07131109022556381
2024-11-18,VIR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.05832147937411092,0.30867709815078226,0.045519203413940224,0.4381223328591748
2025-07-16,VIS,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.022947493615979253,0.01686081085808233,0.0231223982929305,0.026515549025780905
2024-11-07,VIXY,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.03336339044183945,0.05883678990081154,-0.07371505861136152,0.03291253381424708
2025-08-08,VIXY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.045020120724346024,-0.11493963782696182,-0.14788732394366189,-0.1911468812877264
2024-02-27,VKTX,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.0335097001763669,-0.21105232216343328,-0.04961787184009403,-0.23492063492063497
2024-12-16,VKTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.10395934787211514,-0.14799915308066902,-0.3106076646199448,-0.3546474698284988
2025-01-08,VLGEA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.002153183635804412,0.023377422331590347,0.04429406336511854,0.043678868040602836
2025-01-08,VLLU,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.025401652124228846,0.03865447748908113,0.03656269065765394,-0.01781408276115859
2024-07-03,VLN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.14374999999999993,-0.05625000000000002,-0.3281250000000001,-0.321875
2025-01-13,VLO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.04634420697412822,0.03584551931008617,0.026546681664791905,-0.06126734158230207
2024-09-05,VLRS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.11167512690355341,0.12013536379018608,0.030456852791878042,0.24534686971235198
2025-04-30,VLTO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0019812304483837195,0.037122002085505645,0.05568300312825847,0.05391032325338885
2024-03-06,VLY,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.03676470588235292,-0.047794117647058876,-0.0845588235294118,-0.08088235294117652
2025-07-01,VLY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.04678998911860721,0.006528835690968515,0.021762785636561643,0.14145810663764968
2024-06-28,VMAR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.34271428571428564,-0.32114285714285706,-0.385,3.6142857142857148
2025-03-11,VMD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.03974358974358971,-0.07692307692307687,-0.14615384615384608,-0.06794871794871793
2025-10-13,VNM,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.07095456865747829,-0.09443593670239925,-0.14701378254211328,-0.04798366513527319
2024-09-12,VNO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.08516559977734484,0.08099081547453402,0.0996381853604229,0.2460339549123296
2025-04-07,VNO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.05024509803921573,0.03523284313725483,0.17524509803921573,0.1976102941176472
2024-12-16,VNQ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05025662959794697,-0.0474764756201882,-0.040739948674080484,-0.02020958083832336
2025-11-25,VNRX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.048511207761793296,-0.06323185011709598,-0.15690866510538637,
2024-04-10,VNT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03810431055013097,-0.040009526077637525,-0.034055727554179516,-0.06763515122648256
2025-02-24,VOC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.1293103448275863,-0.08045977011494243,-0.054597701149425304,-0.10632183908045978
2025-06-25,VOR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,1.6154401154401152,3.166666666666667,2.914141414141414,2.914141414141414
2024-12-16,VOT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0366589672900679,-0.05465315550257066,-0.01404515311824761,0.01620594590567004
2025-08-06,VOYA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.02186389723968296,0.02473353375239129,0.060672314840120256,0.021317299808690793
2024-04-22,VPC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.00758251561106138,0.013380909901873128,0.028545941123996332,0.028545941123996332
2025-10-14,VPL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.028151356279917827,0.05049008434009572,0.047070891269660464,0.05254160018235687
2025-07-24,VPLS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.003565640194489461,0.008154294975688758,0.006223662884927039,0.02022042139384106
2025-03-03,VRA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.04340277777777779,-0.04861111111111105,-0.21875,-0.32291666666666663
2024-11-22,VRAR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.2916053019145801,0.2371134020618555,5.082474226804123,1.9896907216494841
2025-09-18,VRAR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.02395209580838331,-0.0718562874251496,-0.09580838323353291,-0.22754491017964062
2025-07-21,VRAX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.14153153153153164,-0.25225135135135146,-0.2944144144144145,-0.43234234234234237
2024-09-20,VRE,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.01013513513513531,-0.015202702702702853,-0.00563063063063074,0.025337837837837718
2025-08-22,VRE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.032152230971128626,0.06299212598425186,0.023622047244094446,-0.03805774278215224
2024-08-01,VREX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.20182200420462504,-0.11843027330063072,-0.1394533987386125,-0.16468114926419064
2025-05-09,VREX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.14534883720930236,0.09302325581395343,0.2383720930232558,0.22529069767441867
2025-08-01,VREX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.32033426183844016,0.5139275766016713,0.6086350974930363,0.6880222841225627
2025-10-22,VRIG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0011976047904189713,0.0021956087824350767,0.003992015968063756,0.003992015968063756
2024-05-28,VRME,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01342281879194629,0.11409395973154357,-0.08724832214765088,-0.21476510067114096
2024-10-21,VRNS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.019480519480519543,-0.13038277511961727,-0.1585782638414217,-0.19343814080656185
2025-11-05,VRRM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.005706760316066761,-0.03687445127304656,-0.057945566286215944,
2025-02-07,VRSN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.03545778942138322,0.05311893039432691,0.07963322643299175,0.059171597633136175
2024-09-19,VRTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.030864197530864224,-0.050952082025528256,0.04358652437748489,0.012680477087256836
2024-10-24,VS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.25757575757575757,-0.29166666666666663,-0.3977272727272727,-0.1742424242424242
2025-09-23,VSAT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.016778523489932917,0.050000000000000044,0.23087248322147658,0.18355704697986575
2025-10-16,VSEE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.2936860397760186,1.220505889167793,0.4506661517667503,-0.0034755744352191753
2024-03-20,VSGX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0003483106931381208,-0.009752699407871823,-0.044061302681992376,0.018286311389759557
2024-08-06,VSH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.06427573358174188,-0.0638099673963669,-0.11038658593386108,-0.15137401024685604
2024-06-14,VSHY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0010219509463547105,-0.00421379773770858,0.01582857356180223,0.016612535931608496
2024-08-23,VSHY,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.001591608710523218,0.0018287538479080379,0.0003922015733668349,-0.0035343746437120904
2025-01-23,VSHY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.003658424908424829,0.005036630036630019,0.0031456043956044066,-0.007554945054945028
2024-05-22,VSTM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.6641414141414141,-0.6936026936026936,-0.734006734006734,-0.7121212121212122
2024-12-31,VSTM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.14119922630560944,0.021276595744680993,0.17601547388781436,0.07156673114119916
2025-04-09,VTC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.002504283643073646,0.0019770660340054924,-0.003558718861210064,-0.0027678924476078892
2025-09-08,VTES,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.0030404080031385394,0.0023538642604943316,-0.002942330325617859,-0.00539427226363276
2025-10-31,VTES,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0020650998131576115,-0.002556790244861773,-0.002950142590225191,
2024-06-12,VTMX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0003221649484537181,-0.03350515463917525,0.04703608247422686,-0.03801546391752575
2024-11-06,VTMX,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.0035742652899126703,-0.002382843526608336,-0.005559968228753043,0.01787132644956313
2025-04-22,VTMX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.11178369652945919,0.11420500403551248,0.1941081517352703,0.10815173527037936
2025-05-30,VTRS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0091012514220703,0.014789533560864765,0.015927189988623525,0.04550625711035261
2024-12-04,VTS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0036416605972322547,-0.10779315367807718,-0.057538237436270956,-0.033867443554260745
2025-04-08,VTS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.015744032503808958,0.06907059421025896,0.023869984763839502,0.12392077196546447
